00cd,205,EM_EMPTYUNDOBUFFER
00ce,206,EM_GETFIRSTVISIBLELINE
00cf,207,EM_SETREADONLY
00d0,209,EM_SETWORDBREAKPROC
00d1,209,EM_GETWORDBREAKPROC
00d2,210,EM_GETPASSWORDCHAR
00d3,211,EM_SETMARGINS
00d4,212,EM_GETMARGINS
00d5,213,EM_GETLIMITTEXT
00d6,214,EM_POSFROMCHAR
00d7,215,EM_CHARFROMPOS
00d8,216,EM_SETIMESTATUS
00d9,217,EM_GETIMESTATUS
00e0,224,SBM_SETPOS
00e1,225,SBM_GETPOS
00e2,226,SBM_SETRANGE
00e3,227,SBM_GETRANGE
00e4,228,SBM_ENABLE_ARROWS
00e6,230,SBM_SETRANGEREDRAW
00e9,233,SBM_SETSCROLLINFO
00ea,234,SBM_GETSCROLLINFO
00eb,235,SBM_GETSCROLLBARINFO
00f0,240,BM_GETCHECK
00f1,241,BM_SETCHECK
00f2,242,BM_GETSTATE
00f3,243,BM_SETSTATE
00f4,244,BM_SETSTYLE
00f5,245,BM_CLICK
00f6,246,BM_GETIMAGE
00f7,247,BM_SETIMAGE
00f8,248,BM_SETDONTCLICK
00ff,255,WM_INPUT
0100,256,WM_KEYDOWN
0100,256,WM_KEYFIRST
0101,257,WM_KEYUP
0102,258,WM_CHAR
0103,259,WM_DEADCHAR
0104,260,WM_SYSKEYDOWN
0105,261,WM_SYSKEYUP
0106,262,WM_SYSCHAR
0107,263,WM_SYSDEADCHAR
0108,264,WM_KEYLAST
0109,265,WM_UNICHAR
0109,265,WM_WNT_CONVERTREQUESTEX
010a,266,WM_CONVERTREQUEST
010b,267,WM_CONVERTRESULT
010c,268,WM_INTERIM
010d,269,WM_IME_STARTCOMPOSITION
010e,270,WM_IME_ENDCOMPOSITION
010f,271,WM_IME_COMPOSITION
010f,271,WM_IME_KEYLAST
0110,272,WM_INITDIALOG
0111,273,WM_COMMAND
0112,274,WM_SYSCOMMAND
0113,275,WM_TIMER
0114,276,WM_HSCROLL
0115,277,WM_VSCROLL
0116,278,WM_INITMENU
0117,279,WM_INITMENUPOPUP
0118,280,WM_SYSTIMER
011f,287,WM_MENUSELECT
0120,288,WM_MENUCHAR
0121,289,WM_ENTERIDLE
0122,290,WM_MENURBUTTONUP
0123,291,WM_MENUDRAG
0124,292,WM_MENUGETOBJECT
0125,293,WM_UNINITMENUPOPUP
0126,294,WM_MENUCOMMAND
0127,295,WM_CHANGEUISTATE
0128,296,WM_UPDATEUISTATE
0129,297,WM_QUERYUISTATE
0132,306,WM_CTLCOLORMSGBOX
0133,307,WM_CTLCOLOREDIT
0134,308,WM_CTLCOLORLISTBOX
0135,309,WM_CTLCOLORBTN
0136,310,WM_CTLCOLORDLG
0137,311,WM_CTLCOLORSCROLLBAR
0138,312,WM_CTLCOLORSTATIC
0200,512,WM_MOUSEFIRST
0200,512,WM_MOUSEMOVE
0201,513,WM_LBUTTONDOWN
0202,514,WM_LBUTTONUP
0203,515,WM_LBUTTONDBLCLK
0204,516,WM_RBUTTONDOWN
0205,517,WM_RBUTTONUP
0206,518,WM_RBUTTONDBLCLK
0207,519,WM_MBUTTONDOWN
0208,520,WM_MBUTTONUP
0209,521,WM_MBUTTONDBLCLK
0209,521,WM_MOUSELAST
020a,522,WM_MOUSEWHEEL
020b,523,WM_XBUTTONDOWN
020c,524,WM_XBUTTONUP
020d,525,WM_XBUTTONDBLCLK
0210,528,WM_PARENTNOTIFY
0211,529,WM_ENTERMENULOOP
0212,530,WM_EXITMENULOOP
0213,531,WM_NEXTMENU
0214,532,WM_SIZING
0215,533,WM_CAPTURECHANGED
0216,534,WM_MOVING
0218,536,WM_POWERBROADCAST
0219,537,WM_DEVICECHANGE
0220,544,WM_MDICREATE
0221,545,WM_MDIDESTROY
0222,546,WM_MDIACTIVATE
0223,547,WM_MDIRESTORE
0224,548,WM_MDINEXT
0225,549,WM_MDIMAXIMIZE
0226,550,WM_MDITILE
0227,551,WM_MDICASCADE
0228,552,WM_MDIICONARRANGE
0229,553,WM_MDIGETACTIVE
0230,560,WM_MDISETMENU
0231,561,WM_ENTERSIZEMOVE
0232,562,WM_EXITSIZEMOVE
0233,563,WM_DROPFILES
0234,564,WM_MDIREFRESHMENU
0280,640,WM_IME_REPORT
0281,641,WM_IME_SETCONTEXT
0282,642,WM_IME_NOTIFY
0283,643,WM_IME_CONTROL
0284,644,WM_IME_COMPOSITIONFULL
0285,645,WM_IME_SELECT
0286,646,WM_IME_CHAR
0288,648,WM_IME_REQUEST
0290,656,WM_IMEKEYDOWN
0290,656,WM_IME_KEYDOWN
0291,657,WM_IMEKEYUP
0291,657,WM_IME_KEYUP
02a0,672,WM_NCMOUSEHOVER
02a1,673,WM_MOUSEHOVER
02a2,674,WM_NCMOUSELEAVE
02a3,675,WM_MOUSELEAVE
0300,768,WM_CUT
0301,769,WM_COPY
0302,770,WM_PASTE
0303,771,WM_CLEAR
0304,772,WM_UNDO
0305,773,WM_RENDERFORMAT
0306,774,WM_RENDERALLFORMATS
0307,775,WM_DESTROYCLIPBOARD
0308,776,WM_DRAWCLIPBOARD
0309,777,WM_PAINTCLIPBOARD
030a,778,WM_VSCROLLCLIPBOARD
030b,779,WM_SIZECLIPBOARD
030c,780,WM_ASKCBFORMATNAME
030d,781,WM_CHANGECBCHAIN
030e,782,WM_HSCROLLCLIPBOARD
030f,783,WM_QUERYNEWPALETTE
0310,784,WM_PALETTEISCHANGING
0311,785,WM_PALETTECHANGED
0312,786,WM_HOTKEY
0317,791,WM_PRINT
0318,792,WM_PRINTCLIENT
0319,793,WM_APPCOMMAND
0358,856,WM_HANDHELDFIRST
035f,863,WM_HANDHELDLAST
0360,864,WM_AFXFIRST
037f,895,WM_AFXLAST
0380,896,WM_PENWINFIRST
0381,897,WM_RCRESULT
0382,898,WM_HOOKRCRESULT
0383,899,WM_GLOBALRCCHANGE
0383,899,WM_PENMISCINFO
0384,900,WM_SKB
0385,901,WM_HEDITCTL
0385,901,WM_PENCTL
0386,902,WM_PENMISC
0387,903,WM_CTLINIT
0388,904,WM_PENEVENT
038f,911,WM_PENWINLAST
0400,1024,DDM_SETFMT
0400,1024,DM_GETDEFID
0400,1024,NIN_SELECT
0400,1024,TBM_GETPOS
0400,1024,WM_PSD_PAGESETUPDLG
0400,1024,WM_USER
0401,1025,CBEM_INSERTITEMA
0401,1025,DDM_DRAW
0401,1025,DM_SETDEFID
0401,1025,HKM_SETHOTKEY
0401,1025,PBM_SETRANGE
0401,1025,RB_INSERTBANDA
0401,1025,SB_SETTEXTA
0401,1025,TB_ENABLEBUTTON
0401,1025,TBM_GETRANGEMIN
0401,1025,TTM_ACTIVATE
0401,1025,WM_CHOOSEFONT_GETLOGFONT
0401,1025,WM_PSD_FULLPAGERECT
0402,1026,CBEM_SETIMAGELIST
0402,1026,DDM_CLOSE
0402,1026,DM_REPOSITION
0402,1026,HKM_GETHOTKEY
0402,1026,PBM_SETPOS
0402,1026,RB_DELETEBAND
0402,1026,SB_GETTEXTA
0402,1026,TB_CHECKBUTTON
0402,1026,TBM_GETRANGEMAX
0402,1026,WM_PSD_MINMARGINRECT
0403,1027,CBEM_GETIMAGELIST
0403,1027,DDM_BEGIN
0403,1027,HKM_SETRULES
0403,1027,PBM_DELTAPOS
0403,1027,RB_GETBARINFO
0403,1027,SB_GETTEXTLENGTHA
0403,1027,TBM_GETTIC
0403,1027,TB_PRESSBUTTON
0403,1027,TTM_SETDELAYTIME
0403,1027,WM_PSD_MARGINRECT
0404,1028,CBEM_GETITEMA
0404,1028,DDM_END
0404,1028,PBM_SETSTEP
0404,1028,RB_SETBARINFO
0404,1028,SB_SETPARTS
0404,1028,TB_HIDEBUTTON
0404,1028,TBM_SETTIC
0404,1028,TTM_ADDTOOLA
0404,1028,WM_PSD_GREEKTEXTRECT
0405,1029,CBEM_SETITEMA
0405,1029,PBM_STEPIT
0405,1029,TB_INDETERMINATE
0405,1029,TBM_SETPOS
0405,1029,TTM_DELTOOLA
0405,1029,WM_PSD_ENVSTAMPRECT
0406,1030,CBEM_GETCOMBOCONTROL
0406,1030,PBM_SETRANGE32
0406,1030,RB_SETBANDINFOA
0406,1030,SB_GETPARTS
0406,1030,TB_MARKBUTTON
0406,1030,TBM_SETRANGE
0406,1030,TTM_NEWTOOLRECTA
0406,1030,WM_PSD_YAFULLPAGERECT
0407,1031,CBEM_GETEDITCONTROL
0407,1031,PBM_GETRANGE
0407,1031,RB_SETPARENT
0407,1031,SB_GETBORDERS
0407,1031,TBM_SETRANGEMIN
0407,1031,TTM_RELAYEVENT
0408,1032,CBEM_SETEXSTYLE
0408,1032,PBM_GETPOS
0408,1032,RB_HITTEST
0408,1032,SB_SETMINHEIGHT
0408,1032,TBM_SETRANGEMAX
0408,1032,TTM_GETTOOLINFOA
0409,1033,CBEM_GETEXSTYLE
0409,1033,CBEM_GETEXTENDEDSTYLE
0409,1033,PBM_SETBARCOLOR
0409,1033,RB_GETRECT
0409,1033,SB_SIMPLE
0409,1033,TB_ISBUTTONENABLED
0409,1033,TBM_CLEARTICS
0409,1033,TTM_SETTOOLINFOA
040a,1034,CBEM_HASEDITCHANGED
040a,1034,RB_INSERTBANDW
040a,1034,SB_GETRECT
040a,1034,TB_ISBUTTONCHECKED
040a,1034,TBM_SETSEL
040a,1034,TTM_HITTESTA
040a,1034,WIZ_QUERYNUMPAGES
040b,1035,CBEM_INSERTITEMW
040b,1035,RB_SETBANDINFOW
040b,1035,SB_SETTEXTW
040b,1035,TB_ISBUTTONPRESSED
040b,1035,TBM_SETSELSTART
040b,1035,TTM_GETTEXTA
040b,1035,WIZ_NEXT
040c,1036,CBEM_SETITEMW
040c,1036,RB_GETBANDCOUNT
040c,1036,SB_GETTEXTLENGTHW
040c,1036,TB_ISBUTTONHIDDEN
040c,1036,TBM_SETSELEND
040c,1036,TTM_UPDATETIPTEXTA
040c,1036,WIZ_PREV
040d,1037,CBEM_GETITEMW
040d,1037,RB_GETROWCOUNT
040d,1037,SB_GETTEXTW
040d,1037,TB_ISBUTTONINDETERMINATE
040d,1037,TTM_GETTOOLCOUNT
040e,1038,CBEM_SETEXTENDEDSTYLE
040e,1038,RB_GETROWHEIGHT
040e,1038,SB_ISSIMPLE
040e,1038,TB_ISBUTTONHIGHLIGHTED
040e,1038,TBM_GETPTICS
040e,1038,TTM_ENUMTOOLSA
040f,1039,SB_SETICON
040f,1039,TBM_GETTICPOS
040f,1039,TTM_GETCURRENTTOOLA
0410,1040,RB_IDTOINDEX
0410,1040,SB_SETTIPTEXTA
0410,1040,TBM_GETNUMTICS
0410,1040,TTM_WINDOWFROMPOINT
0411,1041,RB_GETTOOLTIPS
0411,1041,SB_SETTIPTEXTW
0411,1041,TBM_GETSELSTART
0411,1041,TB_SETSTATE
0411,1041,TTM_TRACKACTIVATE
0412,1042,RB_SETTOOLTIPS
0412,1042,SB_GETTIPTEXTA
0412,1042,TB_GETSTATE
0412,1042,TBM_GETSELEND
0412,1042,TTM_TRACKPOSITION
0413,1043,RB_SETBKCOLOR
0413,1043,SB_GETTIPTEXTW
0413,1043,TB_ADDBITMAP
0413,1043,TBM_CLEARSEL
0413,1043,TTM_SETTIPBKCOLOR
0414,1044,RB_GETBKCOLOR
0414,1044,SB_GETICON
0414,1044,TB_ADDBUTTONSA
0414,1044,TBM_SETTICFREQ
0414,1044,TTM_SETTIPTEXTCOLOR
0415,1045,RB_SETTEXTCOLOR
0415,1045,TB_INSERTBUTTONA
0415,1045,TBM_SETPAGESIZE
0415,1045,TTM_GETDELAYTIME
0416,1046,RB_GETTEXTCOLOR
0416,1046,TB_DELETEBUTTON
0416,1046,TBM_GETPAGESIZE
0416,1046,TTM_GETTIPBKCOLOR
0417,1047,RB_SIZETORECT
0417,1047,TB_GETBUTTON
0417,1047,TBM_SETLINESIZE
0417,1047,TTM_GETTIPTEXTCOLOR
0418,1048,RB_BEGINDRAG
0418,1048,TB_BUTTONCOUNT
0418,1048,TBM_GETLINESIZE
0418,1048,TTM_SETMAXTIPWIDTH
0419,1049,RB_ENDDRAG
0419,1049,TB_COMMANDTOINDEX
0419,1049,TBM_GETTHUMBRECT
0419,1049,TTM_GETMAXTIPWIDTH
041a,1050,RB_DRAGMOVE
041a,1050,TBM_GETCHANNELRECT
041a,1050,TB_SAVERESTOREA
041a,1050,TTM_SETMARGIN
041b,1051,RB_GETBARHEIGHT
041b,1051,TB_CUSTOMIZE
041b,1051,TBM_SETTHUMBLENGTH
041b,1051,TTM_GETMARGIN
041c,1052,RB_GETBANDINFOW
041c,1052,TB_ADDSTRINGA
041c,1052,TBM_GETTHUMBLENGTH
041c,1052,TTM_POP
041d,1053,RB_GETBANDINFOA
041d,1053,TB_GETITEMRECT
041d,1053,TBM_SETTOOLTIPS
041d,1053,TTM_UPDATE
041e,1054,RB_MINIMIZEBAND
041e,1054,TB_BUTTONSTRUCTSIZE
041e,1054,TBM_GETTOOLTIPS
041e,1054,TTM_GETBUBBLESIZE
041f,1055,RB_MAXIMIZEBAND
041f,1055,TBM_SETTIPSIDE
041f,1055,TB_SETBUTTONSIZE
041f,1055,TTM_ADJUSTRECT
0420,1056,TBM_SETBUDDY
0420,1056,TB_SETBITMAPSIZE
0420,1056,TTM_SETTITLEA
0421,1057,MSG_FTS_JUMP_VA
0421,1057,TB_AUTOSIZE
0421,1057,TBM_GETBUDDY
0421,1057,TTM_SETTITLEW
0422,1058,RB_GETBANDBORDERS
0423,1059,MSG_FTS_JUMP_QWORD
0423,1059,RB_SHOWBAND
0423,1059,TB_GETTOOLTIPS
0424,1060,MSG_REINDEX_REQUEST
0424,1060,TB_SETTOOLTIPS
0425,1061,MSG_FTS_WHERE_IS_IT
0425,1061,RB_SETPALETTE
0425,1061,TB_SETPARENT
0426,1062,RB_GETPALETTE
0427,1063,RB_MOVEBAND
0427,1063,TB_SETROWS
0428,1064,TB_GETROWS
0429,1065,TB_GETBITMAPFLAGS
042a,1066,TB_SETCMDID
042b,1067,RB_PUSHCHEVRON
042b,1067,TB_CHANGEBITMAP
042c,1068,TB_GETBITMAP
042d,1069,MSG_GET_DEFFONT
042d,1069,TB_GETBUTTONTEXTA
042e,1070,TB_REPLACEBITMAP
042f,1071,TB_SETINDENT
0430,1072,TB_SETIMAGELIST
0431,1073,TB_GETIMAGELIST
0432,1074,TB_LOADIMAGES
0432,1074,EM_CANPASTE
0432,1074,TTM_ADDTOOLW
0433,1075,EM_DISPLAYBAND
0433,1075,TB_GETRECT
0433,1075,TTM_DELTOOLW
0434,1076,EM_EXGETSEL
0434,1076,TB_SETHOTIMAGELIST
0434,1076,TTM_NEWTOOLRECTW
0435,1077,EM_EXLIMITTEXT
0435,1077,TB_GETHOTIMAGELIST
0435,1077,TTM_GETTOOLINFOW
0436,1078,EM_EXLINEFROMCHAR
0436,1078,TB_SETDISABLEDIMAGELIST
0436,1078,TTM_SETTOOLINFOW
0437,1079,EM_EXSETSEL
0437,1079,TB_GETDISABLEDIMAGELIST
0437,1079,TTM_HITTESTW
0438,1080,EM_FINDTEXT
0438,1080,TB_SETSTYLE
0438,1080,TTM_GETTEXTW
0439,1081,EM_FORMATRANGE
0439,1081,TB_GETSTYLE
0439,1081,TTM_UPDATETIPTEXTW
043a,1082,EM_GETCHARFORMAT
043a,1082,TB_GETBUTTONSIZE
043a,1082,TTM_ENUMTOOLSW
043b,1083,EM_GETEVENTMASK
043b,1083,TB_SETBUTTONWIDTH
043b,1083,TTM_GETCURRENTTOOLW
043c,1084,EM_GETOLEINTERFACE
043c,1084,TB_SETMAXTEXTROWS
043d,1085,EM_GETPARAFORMAT
043d,1085,TB_GETTEXTROWS
043e,1086,EM_GETSELTEXT
043e,1086,TB_GETOBJECT
043f,1087,EM_HIDESELECTION
043f,1087,TB_GETBUTTONINFOW
0440,1088,EM_PASTESPECIAL
0440,1088,TB_SETBUTTONINFOW
0441,1089,EM_REQUESTRESIZE
0441,1089,TB_GETBUTTONINFOA
0442,1090,EM_SELECTIONTYPE
0442,1090,TB_SETBUTTONINFOA
0443,1091,EM_SETBKGNDCOLOR
0443,1091,TB_INSERTBUTTONW
0444,1092,EM_SETCHARFORMAT
0444,1092,TB_ADDBUTTONSW
0445,1093,EM_SETEVENTMASK
0445,1093,TB_HITTEST
0446,1094,EM_SETOLECALLBACK
0446,1094,TB_SETDRAWTEXTFLAGS
0447,1095,EM_SETPARAFORMAT
0447,1095,TB_GETHOTITEM
0448,1096,EM_SETTARGETDEVICE
0448,1096,TB_SETHOTITEM
0449,1097,EM_STREAMIN
0449,1097,TB_SETANCHORHIGHLIGHT
044a,1098,EM_STREAMOUT
044a,1098,TB_GETANCHORHIGHLIGHT
044b,1099,EM_GETTEXTRANGE
044b,1099,TB_GETBUTTONTEXTW
044c,1100,EM_FINDWORDBREAK
044c,1100,TB_SAVERESTOREW
044d,1101,EM_SETOPTIONS
044d,1101,TB_ADDSTRINGW
044e,1102,EM_GETOPTIONS
044e,1102,TB_MAPACCELERATORA
044f,1103,EM_FINDTEXTEX
044f,1103,TB_GETINSERTMARK
0450,1104,EM_GETWORDBREAKPROCEX
0450,1104,TB_SETINSERTMARK
0451,1105,EM_SETWORDBREAKPROCEX
0451,1105,TB_INSERTMARKHITTEST
0452,1106,EM_SETUNDOLIMIT
0452,1106,TB_MOVEBUTTON
0453,1107,TB_GETMAXSIZE
0454,1108,EM_REDO
0454,1108,TB_SETEXTENDEDSTYLE
0455,1109,EM_CANREDO
0455,1109,TB_GETEXTENDEDSTYLE
0456,1110,EM_GETUNDONAME
0456,1110,TB_GETPADDING
0457,1111,EM_GETREDONAME
0457,1111,TB_SETPADDING
0458,1112,EM_STOPGROUPTYPING
0458,1112,TB_SETINSERTMARKCOLOR
0459,1113,EM_SETTEXTMODE
0459,1113,TB_GETINSERTMARKCOLOR
045a,1114,EM_GETTEXTMODE
045a,1114,TB_MAPACCELERATORW
045b,1115,EM_AUTOURLDETECT
045b,1115,TB_GETSTRINGW
045c,1116,EM_GETAUTOURLDETECT
045c,1116,TB_GETSTRINGA
045d,1117,EM_SETPALETTE
045e,1118,EM_GETTEXTEX
045f,1119,EM_GETTEXTLENGTHEX
0460,1120,EM_SHOWSCROLLBAR
0461,1121,EM_SETTEXTEX
0463,1123,TAPI_REPLY
0464,1124,ACM_OPENA
0464,1124,BFFM_SETSTATUSTEXTA
0464,1124,CDM_FIRST
0464,1124,CDM_GETSPEC
0464,1124,EM_SETPUNCTUATION
0464,1124,IPM_CLEARADDRESS
0464,1124,WM_CAP_UNICODE_START
0465,1125,ACM_PLAY
0465,1125,BFFM_ENABLEOK
0465,1125,CDM_GETFILEPATH
0465,1125,EM_GETPUNCTUATION
0465,1125,IPM_SETADDRESS
0465,1125,PSM_SETCURSEL
0465,1125,UDM_SETRANGE
0465,1125,WM_CHOOSEFONT_SETLOGFONT
0466,1126,ACM_STOP
0466,1126,BFFM_SETSELECTIONA
0466,1126,CDM_GETFOLDERPATH
0466,1126,EM_SETWORDWRAPMODE
0466,1126,IPM_GETADDRESS
0466,1126,PSM_REMOVEPAGE
0466,1126,UDM_GETRANGE
0466,1126,WM_CAP_SET_CALLBACK_ERRORW
0466,1126,WM_CHOOSEFONT_SETFLAGS
0467,1127,ACM_OPENW
0467,1127,BFFM_SETSELECTIONW
0467,1127,CDM_GETFOLDERIDLIST
0467,1127,EM_GETWORDWRAPMODE
0467,1127,IPM_SETRANGE
0467,1127,PSM_ADDPAGE
0467,1127,UDM_SETPOS
0467,1127,WM_CAP_SET_CALLBACK_STATUSW
0468,1128,BFFM_SETSTATUSTEXTW
0468,1128,CDM_SETCONTROLTEXT
0468,1128,EM_SETIMECOLOR
0468,1128,IPM_SETFOCUS
0468,1128,PSM_CHANGED
0468,1128,UDM_GETPOS
0469,1129,CDM_HIDECONTROL
0469,1129,EM_GETIMECOLOR
0469,1129,IPM_ISBLANK
0469,1129,PSM_RESTARTWINDOWS
0469,1129,UDM_SETBUDDY
046a,1130,CDM_SETDEFEXT
046a,1130,EM_SETIMEOPTIONS
046a,1130,PSM_REBOOTSYSTEM
046a,1130,UDM_GETBUDDY
046b,1131,EM_GETIMEOPTIONS
046b,1131,PSM_CANCELTOCLOSE
046b,1131,UDM_SETACCEL
046c,1132,EM_CONVPOSITION
046c,1132,EM_CONVPOSITION
046c,1132,PSM_QUERYSIBLINGS
046c,1132,UDM_GETACCEL
046d,1133,MCIWNDM_GETZOOM
046d,1133,PSM_UNCHANGED
046d,1133,UDM_SETBASE
046e,1134,PSM_APPLY
046e,1134,UDM_GETBASE
046f,1135,PSM_SETTITLEA
046f,1135,UDM_SETRANGE32
0470,1136,PSM_SETWIZBUTTONS
0470,1136,UDM_GETRANGE32
0470,1136,WM_CAP_DRIVER_GET_NAMEW
0471,1137,PSM_PRESSBUTTON
0471,1137,UDM_SETPOS32
0471,1137,WM_CAP_DRIVER_GET_VERSIONW
0472,1138,PSM_SETCURSELID
0472,1138,UDM_GETPOS32
0473,1139,PSM_SETFINISHTEXTA
0474,1140,PSM_GETTABCONTROL
0475,1141,PSM_ISDIALOGMESSAGE
0476,1142,MCIWNDM_REALIZE
0476,1142,PSM_GETCURRENTPAGEHWND
0477,1143,MCIWNDM_SETTIMEFORMATA
0477,1143,PSM_INSERTPAGE
0478,1144,EM_SETLANGOPTIONS
0478,1144,MCIWNDM_GETTIMEFORMATA
0478,1144,PSM_SETTITLEW
0478,1144,WM_CAP_FILE_SET_CAPTURE_FILEW
0479,1145,EM_GETLANGOPTIONS
0479,1145,MCIWNDM_VALIDATEMEDIA
0479,1145,PSM_SETFINISHTEXTW
0479,1145,WM_CAP_FILE_GET_CAPTURE_FILEW
047a,1146,EM_GETIMECOMPMODE
047b,1147,EM_FINDTEXTW
047b,1147,MCIWNDM_PLAYTO
047b,1147,WM_CAP_FILE_SAVEASW
047c,1148,EM_FINDTEXTEXW
047c,1148,MCIWNDM_GETFILENAMEA
047d,1149,EM_RECONVERSION
047d,1149,MCIWNDM_GETDEVICEA
047d,1149,PSM_SETHEADERTITLEA
047d,1149,WM_CAP_FILE_SAVEDIBW
047e,1150,EM_SETIMEMODEBIAS
047e,1150,MCIWNDM_GETPALETTE
047e,1150,PSM_SETHEADERTITLEW
047f,1151,EM_GETIMEMODEBIAS
047f,1151,MCIWNDM_SETPALETTE
047f,1151,PSM_SETHEADERSUBTITLEA
0480,1152,MCIWNDM_GETERRORA
0480,1152,PSM_SETHEADERSUBTITLEW
0481,1153,PSM_HWNDTOINDEX
0482,1154,PSM_INDEXTOHWND
0483,1155,MCIWNDM_SETINACTIVETIMER
0483,1155,PSM_PAGETOINDEX
0484,1156,PSM_INDEXTOPAGE
0485,1157,DL_BEGINDRAG
0485,1157,MCIWNDM_GETINACTIVETIMER
0485,1157,PSM_IDTOINDEX
0486,1158,DL_DRAGGING
0486,1158,PSM_INDEXTOID
0487,1159,DL_DROPPED
0487,1159,PSM_GETRESULT
0488,1160,DL_CANCELDRAG
0488,1160,PSM_RECALCPAGESIZES
048c,1164,MCIWNDM_GET_SOURCE
048d,1165,MCIWNDM_PUT_SOURCE
048e,1166,MCIWNDM_GET_DEST
048f,1167,MCIWNDM_PUT_DEST
0490,1168,MCIWNDM_CAN_PLAY
0491,1169,MCIWNDM_CAN_WINDOW
0492,1170,MCIWNDM_CAN_RECORD
0493,1171,MCIWNDM_CAN_SAVE
0494,1172,MCIWNDM_CAN_EJECT
0495,1173,MCIWNDM_CAN_CONFIG
0496,1174,IE_GETINK
0496,1174,IE_MSGFIRST
0496,1174,MCIWNDM_PALETTEKICK
0497,1175,IE_SETINK
0498,1176,IE_GETPENTIP
0499,1177,IE_SETPENTIP
