# 41556,-0.3667764,0.35192886,0.4181981,0.87044954
01247	0.2892079	0.7466171	North Adams, MA
01252	0.2869185	0.7419312	North Egremont, MA
01253	0.29129672	0.7432611	Otis, MA
01254	0.28936884	0.7431499	Richmond, MA
01255	0.29083976	0.7419876	Sandisfield, MA
01256	0.290176	0.7457757	Savoy, MA
01257	0.28866398	0.74445117	Sheffield, MA
01258	0.28827626	0.7409841	South Egremont, MA
01259	0.28901094	0.74244034	Southfield, MA
01260	0.28821248	0.7438352	South Lee, MA
01262	0.28792915	0.7440921	Stockbridge, MA
01263	0.28882566	0.7459073	Stockbridge, MA
01264	0.2899284	0.7430496	Tyringham, MA
01266	0.288502	0.7452421	West Stockbridge, MA
01267	0.28742495	0.7500706	Williamstown, MA
01270	0.29001036	0.7471167	Windsor, MA
01301	0.2954529	0.75132036	Greenfield, MA
01302	0.2957847	0.7499702	Greenfield, MA
01330	0.29420012	0.7503016	Ashfield, MA
01331	0.30113003	0.7517805	Athol, MA
01337	0.29510432	0.7516986	Bernardston, MA
01338	0.29376316	0.7503997	Buckland, MA
01339	0.29496446	0.75106955	Charlemont, MA
01340	0.2926434	0.75207007	Colrain, MA
01341	0.29443085	0.7508739	Conway, MA
01342	0.29588175	0.7504482	Deerfield, MA
01343	0.29078647	0.75090647	Drury, MA
01344	0.2962088	0.7519764	Erving, MA
01346	0.293335	0.75109255	Heath, MA
01347	0.2969516	0.75088656	Lake Pleasant, MA
01349	0.2943516	0.75140786	Turners Falls, MA
01350	0.29057884	0.7522801	Monroe Bridge, MA
01351	0.29737404	0.7508402	Montague, MA
01354	0.2957847	0.7499702	Northfield, MA
01355	0.29691255	0.75019133	New Salem, MA
01360	0.29657918	0.7518358	Northfield, MA
01364	0.29638153	0.75113714	Orange, MA
01366	0.30152357	0.7502916	Petersham, MA
01367	0.29396477	0.7524272	Rowe, MA
01368	0.3004322	0.7538657	Royalston, MA
01369	0.2957847	0.7499702	Shattuckville, MA
01370	0.2938321	0.75068796	Shelburne Falls, MA
01373	0.29530928	0.74880695	South Deerfield, MA
01375	0.29464868	0.7504672	Sunderland, MA
01376	0.29405445	0.7519394	Turners Falls, MA
01378	0.29868355	0.753327	Warwick, MA
01379	0.29784855	0.75155604	Wendell, MA
01380	0.29851845	0.7512262	Wendell Depot, MA
01420	0.30551147	0.75357103	Fitchburg, MA
01430	0.3039102	0.7544476	Ashburnham, MA
01431	0.31054178	0.75239646	Ashby, MA
01432	0.31054178	0.75239646	Ayer, MA
01436	0.30213186	0.75301886	Baldwinville, MA
01438	0.3030225	0.7523459	East Templeton, MA
01440	0.30293116	0.7528819	Gardner, MA
01441	0.30548593	0.7495922	Gardner, MA
01450	0.31054178	0.75239646	Groton, MA
01451	0.3088605	0.75293076	Harvard, MA
01452	0.30354157	0.75125027	Hubbardston, MA
01453	0.3057514	0.75159407	Leominster, MA
01460	0.31054178	0.75239646	Littleton, MA
01462	0.30631018	0.7537724	Lunenburg, MA
01463	0.31054178	0.75239646	Pepperell, MA
01464	0.31054178	0.75239646	Shirley, MA
01467	0.308459	0.7525867	Still River, MA
01468	0.30247754	0.7522669	Templeton, MA
01469	0.31054178	0.75239646	Townsend, MA
01470	0.31054178	0.75239646	Groton, MA
01471	0.31054178	0.75239646	Groton, MA
01472	0.31054178	0.75239646	West Groton, MA
01473	0.3044698	0.75268006	Westminster, MA
01474	0.31054178	0.75239646	West Townsend, MA
01475	0.30231297	0.7541568	Winchendon, MA
01477	0.30548593	0.7495922	Winchendon Springs, MA
01501	0.3056537	0.746369	Auburn, MA
01503	0.30639988	0.74888706	Berlin, MA
01504	0.3077995	0.745641	Blackstone, MA
01505	0.30519313	0.7483407	Boylston, MA
01506	0.30366075	0.74597967	Brookfield, MA
01507	0.30556616	0.7454014	Charlton, MA
01508	0.30433726	0.7446668	Charlton City, MA
01509	0.30548593	0.7495922	Charlton Depot, MA
01510	0.30786282	0.7511035	Clinton, MA
01515	0.30428648	0.7463877	East Brookfield, MA
01516	0.30666703	0.7453288	Douglas, MA
01517	0.30548593	0.7495922	East Princeton, MA
01518	0.30392107	0.7444991	Fiskdale, MA
01519	0.30885437	0.7475486	Grafton, MA
01520	0.30624902	0.7492815	Holden, MA
01521	0.30349663	0.7435676	Holland, MA
01522	0.30718705	0.74821544	Jefferson, MA
01523	0.30502626	0.750605	Lancaster, MA
01524	0.30460867	0.7470676	Leicester, MA
01525	0.30548593	0.7495922	Linwood, MA
01526	0.30548593	0.7495922	Manchaug, MA
01527	0.30692238	0.7479832	Millbury, MA
01529	0.3071659	0.7456684	Millville, MA
01531	0.3028022	0.7481041	New Braintree, MA
01532	0.30882543	0.7496872	Northborough, MA
01534	0.30667877	0.7470404	Northbridge, MA
01535	0.30348948	0.74745417	North Brookfield, MA
01536	0.30574945	0.7504362	North Grafton, MA
01537	0.30643362	0.74623334	North Oxford, MA
01538	0.30548593	0.7495922	North Uxbridge, MA
01540	0.30712825	0.7453785	Oxford, MA
01541	0.3053102	0.7511276	Princeton, MA
01542	0.3059066	0.7470741	Rochdale, MA
01543	0.30468732	0.74972486	Rutland, MA
01545	0.30808243	0.748855	Shrewsbury, MA
01546	0.30548593	0.7495922	Shrewsbury, MA
01550	0.30485317	0.7451533	Southbridge, MA
01560	0.30898806	0.7470856	South Grafton, MA
01561	0.3077486	0.7516105	South Lancaster, MA
01562	0.30387425	0.74718034	Spencer, MA
01564	0.30495012	0.74948895	Sterling, MA
01566	0.30434874	0.74454236	Sturbridge, MA
01568	0.30997053	0.7473258	Upton, MA
01569	0.31004885	0.7452413	Uxbridge, MA
01570	0.30528778	0.7453718	Webster, MA
01571	0.30633304	0.74426377	Dudley, MA
01580	0.30548593	0.7495922	Westborough, MA
01581	0.30660248	0.7478926	Westborough, MA
01582	0.30548593	0.7495922	Westborough, MA
01583	0.306929	0.74993026	West Boylston, MA
01585	0.3026292	0.7465124	West Brookfield, MA
01586	0.30548593	0.7495922	West Millbury, MA
01588	0.30632746	0.7462115	Whitinsville, MA
01590	0.30829883	0.745998	Sutton, MA
01601	0.30614147	0.7479553	Worcester, MA
01602	0.30650318	0.7482184	Worcester, MA
01603	0.3067278	0.74774754	Worcester, MA
01604	0.30761677	0.74802446	Worcester, MA
01605	0.30707154	0.7486241	Worcester, MA
01606	0.3069902	0.7490214	Worcester, MA
01607	0.30739257	0.74757564	Worcester, MA
01608	0.30544236	0.7482866	Worcester, MA
01609	0.3067074	0.7484163	Worcester, MA
01610	0.3071	0.7478633	Worcester, MA
01611	0.30626425	0.7475176	Cherry Valley, MA
01612	0.30580053	0.74858224	Paxton, MA
01613	0.30697903	0.74868214	Worcester, MA
01614	0.30548593	0.7495922	Worcester, MA
01615	0.30548593	0.7495922	Worcester, MA
01653	0.30548593	0.7495922	Worcester, MA
01654	0.30548593	0.7495922	Worcester, MA
01655	0.30548593	0.7495922	Worcester, MA
01701	0.31054178	0.75239646	Framingham, MA
01702	0.31054178	0.75239646	Framingham, MA
01703	0.31054178	0.75239646	Framingham, MA
01704	0.31054178	0.75239646	Framingham, MA
01705	0.31054178	0.75239646	Framingham, MA
01718	0.31054178	0.75239646	Village Of Nagog Woods, MA
01719	0.31054178	0.75239646	Boxborough, MA
01720	0.31054178	0.75239646	Acton, MA
01721	0.31054178	0.75239646	Ashland, MA
01730	0.31054178	0.75239646	Bedford, MA
01731	0.31054178	0.75239646	Hanscom Afb, MA
01740	0.30877492	0.7517432	Bolton, MA
01741	0.31054178	0.75239646	Carlisle, MA
01742	0.31054178	0.75239646	Concord, MA
01745	0.31069028	0.74965644	Fayville, MA
01746	0.31054178	0.75239646	Holliston, MA
01747	0.31105605	0.7467376	Hopedale, MA
01748	0.31054178	0.75239646	Hopkinton, MA
01749	0.31054178	0.75239646	Hudson, MA
01752	0.31054178	0.75239646	Marlborough, MA
01754	0.31054178	0.75239646	Maynard, MA
01756	0.31100568	0.74623084	Mendon, MA
01757	0.3110312	0.74708676	Milford, MA
01760	0.31054178	0.75239646	Natick, MA
01770	0.31054178	0.75239646	Sherborn, MA
01772	0.3102973	0.7496147	Southborough, MA
01773	0.31054178	0.75239646	Lincoln, MA
01775	0.31054178	0.75239646	Stow, MA
01776	0.31054178	0.75239646	Sudbury, MA
01778	0.31054178	0.75239646	Wayland, MA
01784	0.31054178	0.75239646	Woodville, MA
01801	0.31408653	0.7541057	Woburn, MA
01803	0.313466	0.7542354	Burlington, MA
01805	0.31054178	0.75239646	Burlington, MA
01806	0.31054178	0.75239646	Woburn, MA
01807	0.31054178	0.75239646	Woburn, MA
01808	0.31054178	0.75239646	Woburn, MA
01810	0.31325936	0.7567824	Andover, MA
01812	0.3130348	0.75670767	Andover, MA
01813	0.31054178	0.75239646	Woburn, MA
01815	0.31054178	0.75239646	Woburn, MA
01821	0.31054178	0.75239646	Billerica, MA
01822	0.31054178	0.75239646	Billerica, MA
01824	0.31054178	0.75239646	Chelmsford, MA
01826	0.31054178	0.75239646	Dracut, MA
01827	0.31054178	0.75239646	Dunstable, MA
01830	0.31374928	0.75954306	Haverhill, MA
01831	0.31323776	0.75901425	Haverhill, MA
01832	0.31309816	0.7593136	Haverhill, MA
01833	0.31518525	0.758677	Georgetown, MA
01834	0.3145667	0.7590071	Groveland, MA
01835	0.31378523	0.75882924	Haverhill, MA
01840	0.3130473	0.7578044	Lawrence, MA
01841	0.312995	0.7578349	Lawrence, MA
01842	0.31684762	0.7575195	Lawrence, MA
01843	0.31392932	0.75809574	Lawrence, MA
01844	0.31261778	0.75813484	Methuen, MA
01845	0.31410754	0.7574612	North Andover, MA
01850	0.31054178	0.75239646	Lowell, MA
01851	0.31054178	0.75239646	Lowell, MA
01852	0.31054178	0.75239646	Lowell, MA
01853	0.31054178	0.75239646	Lowell, MA
01854	0.31054178	0.75239646	Lowell, MA
01860	0.3134944	0.75965285	Merrimac, MA
01862	0.31054178	0.75239646	North Billerica, MA
01863	0.31054178	0.75239646	North Chelmsford, MA
01864	0.31457293	0.7559223	North Reading, MA
01865	0.31054178	0.75239646	Nutting Lake, MA
01866	0.31054178	0.75239646	Pinehurst, MA
01867	0.3144851	0.7550936	Reading, MA
01876	0.31054178	0.75239646	Tewksbury, MA
01879	0.31054178	0.75239646	Tyngsboro, MA
01880	0.3151276	0.75459003	Wakefield, MA
01885	0.31684762	0.7575195	West Boxford, MA
01886	0.31054178	0.75239646	Westford, MA
01887	0.31354928	0.75529253	Wilmington, MA
01888	0.31054178	0.75239646	Woburn, MA
01889	0.3142973	0.755672	North Reading, MA
01890	0.31434608	0.7535559	Winchester, MA
01899	0.31684762	0.7575195	Andover, MA
01901	0.31681183	0.7543405	Lynn, MA
01902	0.31698117	0.7546036	Lynn, MA
01903	0.31684762	0.7575195	Lynn, MA
01904	0.31646368	0.75474954	Lynn, MA
01905	0.31645212	0.7543918	Lynn, MA
01906	0.3161315	0.75435483	Saugus, MA
01907	0.3170778	0.7553593	Swampscott, MA
01908	0.31726754	0.7538457	Nahant, MA
01910	0.316496	0.754138	Lynn, MA
01913	0.31499878	0.76098645	Amesbury, MA
01915	0.31748185	0.75641215	Beverly, MA
01921	0.31492576	0.75787055	Boxford, MA
01922	0.31565905	0.7595222	Byfield, MA
01923	0.3162504	0.7562983	Danvers, MA
01929	0.31809643	0.7577194	Essex, MA
01930	0.31915027	0.75804615	Gloucester, MA
01931	0.31684762	0.7575195	Gloucester, MA
01936	0.31684762	0.7575195	Hamilton, MA
01937	0.31684762	0.7575195	Hathorne, MA
01938	0.31680155	0.7584214	Ipswich, MA
01940	0.31546775	0.75529706	Lynnfield, MA
01944	0.3186335	0.756986	Manchester, MA
01945	0.3185232	0.75662696	Marblehead, MA
01947	0.31688103	0.75766313	Salem, MA
01949	0.31423187	0.75698745	Middleton, MA
01950	0.31612128	0.76049185	Newburyport, MA
01951	0.31634185	0.7599671	Newbury, MA
01952	0.31602293	0.7612215	Salisbury, MA
01960	0.31613314	0.7555355	Peabody, MA
01961	0.31684762	0.7575195	Peabody, MA
01965	0.31786066	0.7563869	Prides Crossing, MA
01966	0.31995827	0.75877416	Rockport, MA
01969	0.3163096	0.75884235	Rowley, MA
01970	0.31709975	0.75535893	Salem, MA
01971	0.31684762	0.7575195	Salem, MA
01982	0.31723276	0.75746393	South Hamilton, MA
01983	0.31579864	0.75771534	Topsfield, MA
01984	0.31709385	0.75689924	Wenham, MA
01985	0.3149895	0.75990415	West Newbury, MA
02018	0.32211012	0.7468419	Accord, MA
02019	0.31206387	0.746076	Bellingham, MA
02020	0.32230863	0.7489251	Brant Rock, MA
02021	0.31593937	0.74897337	Canton, MA
02025	0.31947434	0.75092363	Cohasset, MA
02026	0.31489775	0.7498878	Dedham, MA
02027	0.31633168	0.74909484	Dedham, MA
02030	0.3136728	0.7494043	Dover, MA
02031	0.31576785	0.74564636	East Mansfield, MA
02032	0.3148957	0.74823296	East Walpole, MA
02035	0.3150468	0.7466074	Foxboro, MA
02038	0.31282556	0.7464988	Franklin, MA
02040	0.32211012	0.7468419	Greenbush, MA
02041	0.32230037	0.74870086	Green Harbor, MA
02043	0.31871775	0.75032115	Hingham, MA
02044	0.32211012	0.7468419	Hingham, MA
02045	0.31852618	0.7515856	Hull, MA
02047	0.32141036	0.74979115	Humarock, MA
02048	0.31548518	0.74583256	Mansfield, MA
02050	0.3213401	0.7492069	Marshfield, MA
02051	0.320868	0.74979603	Marshfield Hills, MA
02052	0.31358716	0.74838424	Medfield, MA
02053	0.3122377	0.7475722	Medway, MA
02054	0.31302214	0.74794304	Millis, MA
02055	0.32211012	0.7468419	Minot, MA
02056	0.31360337	0.7472292	Norfolk, MA
02059	0.32211012	0.7468419	North Marshfield, MA
02060	0.32211012	0.7468419	North Scituate, MA
02061	0.31975213	0.7495463	Norwell, MA
02062	0.31499097	0.7487861	Norwood, MA
02065	0.32214177	0.74916005	Ocean Bluff, MA
02066	0.32016268	0.7506248	Scituate, MA
02067	0.31548518	0.74750817	Sharon, MA
02070	0.31633168	0.74909484	Sheldonville, MA
02071	0.3144369	0.7471397	South Walpole, MA
02072	0.31640738	0.74799395	Stoughton, MA
02081	0.31441018	0.74800956	Walpole, MA
02090	0.314783	0.74941707	Westwood, MA
02093	0.3133987	0.7460257	Wrentham, MA
02101	0.31623465	0.7525351	Boston, MA
02102	0.31770703	0.75235677	Boston, MA
02103	0.31770703	0.75235677	Boston, MA
02104	0.31770703	0.75235677	Boston, MA
02105	0.31770703	0.75235677	Boston, MA
02106	0.3157336	0.7521049	Boston, MA
02107	0.31770703	0.75235677	Boston, MA
02108	0.315377	0.752	Boston, MA
02109	0.31594202	0.75226474	Boston, MA
02110	0.31601226	0.75215304	Boston, MA
02111	0.31592277	0.7520962	Boston, MA
02112	0.31770703	0.75235677	Boston, MA
02113	0.31591138	0.75235426	Boston, MA
02114	0.31631413	0.7524023	Boston, MA
02115	0.31549984	0.751819	Boston, MA
02116	0.31560943	0.7519423	Boston, MA
02117	0.31770703	0.75235677	Boston, MA
02118	0.31582367	0.75179875	Boston, MA
02119	0.31573772	0.7515377	Boston, MA
02120	0.31554875	0.7516582	Boston, MA
02121	0.31584716	0.7512764	Boston, MA
02122	0.31622237	0.7511859	Boston, MA
02123	0.31770703	0.75235677	Boston, MA
02124	0.316071	0.7509669	Boston, MA
02125	0.31599057	0.75145423	Boston, MA
02126	0.31558216	0.7510989	Mattapan, MA
02127	0.31650618	0.7518523	Boston, MA
02128	0.31627932	0.7524314	Boston, MA
02129	0.31570575	0.75261176	Charlestown, MA
02130	0.31534693	0.7511891	Jamaica Plain, MA
02131	0.31546518	0.75075746	Roslindale, MA
02132	0.31506094	0.75053465	West Roxbury, MA
02133	0.31770703	0.75235677	Boston, MA
02134	0.3152355	0.7520232	Allston, MA
02135	0.3153652	0.75192344	Brighton, MA
02136	0.315497	0.75022113	Hyde Park, MA
02137	0.31770703	0.75235677	Readville, MA
02138	0.31487846	0.7523508	Cambridge, MA
02139	0.31533283	0.7521944	Cambridge, MA
02140	0.31480938	0.75256515	Cambridge, MA
02141	0.3155426	0.7523148	Cambridge, MA
02142	0.31555408	0.7522117	Cambridge, MA
02143	0.3152976	0.7524719	Somerville, MA
02144	0.31493476	0.7527708	Somerville, MA
02145	0.3152979	0.7526561	Somerville, MA
02146	0.3157542	0.7512715	Brookline, MA
02147	0.31633168	0.74909484	Brookline Village, MA
02148	0.3152114	0.7534605	Malden, MA
02149	0.31576708	0.7530793	Everett, MA
02150	0.31605226	0.752625	Chelsea, MA
02151	0.31633413	0.7524843	Revere, MA
02152	0.3167587	0.75281966	Winthrop, MA
02153	0.31054178	0.75239646	Medford, MA
02154	0.3135178	0.75214183	Waltham, MA
02155	0.3149816	0.75313616	Medford, MA
02156	0.31054178	0.75239646	West Medford, MA
02157	0.31516495	0.7486714	Babson Park, MA
02158	0.31431678	0.7517142	Newton, MA
02159	0.3144489	0.7510656	Newton, MA
02160	0.31054178	0.75239646	Newton, MA
02161	0.31054178	0.75239646	Newton, MA
02162	0.31359947	0.7511265	Newton, MA
02163	0.31538635	0.7514844	Boston, MA
02164	0.31054178	0.75239646	Newton, MA
02165	0.31054178	0.75239646	Newton, MA
02166	0.3136711	0.75140464	Auburndale, MA
02167	0.3146926	0.7512163	Chestnut Hill, MA
02168	0.31054178	0.75239646	Waban, MA
02169	0.3170816	0.7504201	Quincy, MA
02170	0.31683275	0.7508161	Quincy, MA
02171	0.3167831	0.751124	Quincy, MA
02172	0.3143566	0.7520685	Watertown, MA
02173	0.31054178	0.75239646	Lexington, MA
02174	0.31428716	0.75286996	Arlington, MA
02175	0.31054178	0.75239646	Arlington Heights, MA
02176	0.3155083	0.75394857	Melrose, MA
02177	0.31054178	0.75239646	Melrose, MA
02178	0.31054178	0.75239646	Belmont, MA
02179	0.31054178	0.75239646	Waverley, MA
02180	0.31488064	0.7540637	Stoneham, MA
02181	0.31343502	0.75051355	Wellesley, MA
02184	0.31727287	0.7497512	Braintree, MA
02185	0.31633168	0.74909484	Braintree, MA
02186	0.31618905	0.7501583	Milton, MA
02187	0.31633168	0.74909484	Milton Village, MA
02188	0.3178673	0.7500156	Weymouth, MA
02189	0.31813774	0.7501379	Weymouth, MA
02190	0.31810546	0.7493501	Weymouth, MA
02191	0.31779552	0.75078905	Weymouth, MA
02192	0.31633168	0.74909484	Needham, MA
02193	0.31054178	0.75239646	Weston, MA
02194	0.31412753	0.7505516	Needham, MA
02195	0.31054178	0.75239646	Newton, MA
02196	0.31770703	0.75235677	Boston, MA
02199	0.315655	0.75195515	Boston, MA
02201	0.31770703	0.75235677	Boston, MA
02202	0.3158466	0.75225866	Boston, MA
02203	0.31586277	0.75227	Boston, MA
02204	0.31770703	0.75235677	Boston, MA
02205	0.31599388	0.7521024	Boston, MA
02206	0.31770703	0.75235677	Boston, MA
02207	0.31770703	0.75235677	Boston, MA
02208	0.31770703	0.75235677	Boston, MA
02209	0.31770703	0.75235677	Boston, MA
02210	0.31617036	0.75209916	Boston, MA
02211	0.31770703	0.75235677	Boston, MA
02212	0.31054178	0.75239646	Boston, MA
02215	0.31535235	0.7518345	Boston, MA
02216	0.31770703	0.75235677	Boston, MA
02217	0.31770703	0.75235677	Boston, MA
02222	0.3158131	0.7523093	Boston, MA
02238	0.31054178	0.75239646	Cambridge, MA
02239	0.31054178	0.75239646	Cambridge, MA
02241	0.31770703	0.75235677	Boston, MA
02254	0.31054178	0.75239646	Waltham, MA
02258	0.31054178	0.75239646	Newton, MA
02266	0.31770703	0.75235677	Boston, MA
02269	0.31633168	0.74909484	Quincy, MA
02272	0.31054178	0.75239646	Watertown, MA
02277	0.31054178	0.75239646	Watertown, MA
02283	0.31770703	0.75235677	Boston, MA
02284	0.31770703	0.75235677	Boston, MA
02293	0.31770703	0.75235677	Boston, MA
02295	0.31770703	0.75235677	Boston, MA
02297	0.31770703	0.75235677	Boston, MA
02301	0.31740174	0.7475507	Brockton, MA
02302	0.31787163	0.7477747	Brockton, MA
02303	0.32211012	0.7468419	Brockton, MA
02304	0.32211012	0.7468419	Brockton, MA
02305	0.32211012	0.7468419	Brockton, MA
02322	0.3170868	0.7483151	Avon, MA
02324	0.31867304	0.74596965	Bridgewater, MA
02325	0.31865814	0.74621165	Bridgewater, MA
02327	0.32022184	0.7476078	Bryantville, MA
02330	0.32172748	0.74538517	Carver, MA
02331	0.32211012	0.7468419	Duxbury, MA
02332	0.32161117	0.74820936	Duxbury, MA
02333	0.31901404	0.74695575	East Bridgewater, MA
02334	0.31650767	0.746294	Easton, MA
02337	0.31901014	0.74694335	Elmwood, MA
02338	0.32004827	0.7466073	Halifax, MA
02339	0.31954542	0.74893284	Hanover, MA
02341	0.31954807	0.7476983	Hanson, MA
02343	0.31756547	0.74877834	Holbrook, MA
02344	0.32211012	0.7468419	Middleboro, MA
02345	0.32398772	0.7458558	Manomet, MA
02346	0.3201181	0.74529135	Middleboro, MA
02347	0.31947425	0.7438191	Lakeville, MA
02348	0.32211012	0.7468419	Middleboro, MA
02349	0.32211012	0.7468419	Middleboro, MA
02350	0.32007235	0.7471633	Monponsett, MA
02351	0.31822237	0.74846506	Abington, MA
02355	0.3211139	0.7455952	North Carver, MA
02356	0.3165218	0.74684167	North Easton, MA
02357	0.31688446	0.74714077	North Easton, MA
02358	0.32204238	0.74651444	North Pembroke, MA
02359	0.3204355	0.748121	Pembroke, MA
02360	0.32327923	0.7456256	Plymouth, MA
02361	0.32211012	0.7468419	Plymouth, MA
02362	0.32211012	0.7468419	Plymouth, MA
02364	0.3215287	0.7468463	Kingston, MA
02366	0.32262853	0.7447897	South Carver, MA
02367	0.32073694	0.7464442	Plympton, MA
02368	0.31678796	0.7490612	Randolph, MA
02370	0.31990036	0.74594533	Rockland, MA
02375	0.31677407	0.74635947	South Easton, MA
02379	0.3178691	0.7466253	West Bridgewater, MA
02381	0.3240345	0.74665976	White Horse Beach, MA
02382	0.31863752	0.7478672	Whitman, MA
02401	0.31746885	0.74756885	Brockton, MA
